datetime	AR	CO	MX	PE	CL	EC	VE	GT	SV	UY	HN
2019-05-06 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 19:20:00	NULL	-2310	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 19:20:02	-82	NULL	-2163	-498	-429	21	-1175	-109	-92	NULL	NULL
2019-05-06 20:20:02	-83	-2171	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 20:20:04	NULL	NULL	-2126	-480	-407	20	-1191	-108	-83	20	21
2019-05-06 21:20:00	-83	-2104	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 21:20:01	NULL	NULL	-2117	-480	-385	23	-1094	-103	-67	NULL	NULL
2019-05-06 21:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24	27
2019-05-06 22:20:00	NULL	-1893	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 22:20:01	NULL	NULL	-1951	-425	-340	32	-1086	-94	-60	34	NULL
2019-05-06 22:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	34
2019-05-06 22:20:05	-76	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 23:20:01	-75	-1663	-1767	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-06 23:20:02	NULL	NULL	NULL	-407	-306	34	-1089	-85	-58	34	34
2019-05-07 00:20:00	NULL	-1597	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 00:20:01	-75	NULL	-1585	-315	-282	34	NULL	NULL	NULL	NULL	NULL
2019-05-07 00:20:02	NULL	NULL	NULL	NULL	NULL	NULL	-1089	-87	-60	34	34
2019-05-07 01:20:00	-74	-1579	-1541	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 01:20:01	NULL	NULL	NULL	-293	-279	32	NULL	NULL	NULL	NULL	NULL
2019-05-07 01:20:02	NULL	NULL	NULL	NULL	NULL	NULL	-1092	-83	-60	NULL	NULL
2019-05-07 01:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	32	32
2019-05-07 01:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 02:20:00	-74	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 02:20:01	NULL	-1565	-1506	-287	NULL	32	NULL	NULL	NULL	NULL	NULL
2019-05-07 02:20:02	NULL	NULL	NULL	NULL	-284	NULL	-1093	-81	-60	32	NULL
2019-05-07 03:20:02	-73	-1544	-1475	-289	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 03:20:03	NULL	NULL	NULL	NULL	-285	30	-1095	-81	-59	30	30
2019-05-07 04:20:01	-72	-1521	-1432	-273	-285	30	-1095	-81	-59	NULL	NULL
2019-05-07 04:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	30	NULL
2019-05-07 04:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	30
2019-05-07 04:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 05:20:01	NULL	-1521	-1418	-268	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 05:20:03	-72	NULL	NULL	NULL	-285	30	-1095	-81	-59	30	30
2019-05-07 06:20:00	-72	NULL	-1411	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 06:20:02	NULL	-1522	NULL	-263	-284	30	-1095	-81	-59	30	30
2019-05-07 06:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 07:20:00	NULL	-1522	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 07:20:01	-72	NULL	-1411	-263	-288	30	-1095	NULL	NULL	NULL	NULL
2019-05-07 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-81	-59	30	30
2019-05-07 07:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 08:20:00	NULL	-1603	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 08:20:02	-72	NULL	-1410	-264	-290	30	-1095	-81	-60	NULL	NULL
2019-05-07 08:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	30	30
2019-05-07 09:20:00	NULL	-1700	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 09:20:01	NULL	NULL	-1472	-273	-306	30	-1096	-87	-93	30	30
2019-05-07 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 09:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 09:20:05	-77	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 10:20:00	NULL	-1789	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 10:20:02	-127	NULL	-1534	-305	-336	NULL	-1097	NULL	NULL	NULL	NULL
2019-05-07 10:20:03	NULL	NULL	NULL	NULL	NULL	7	NULL	NULL	NULL	NULL	NULL
2019-05-07 11:20:01	-145	-1882	-1624	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 11:20:02	NULL	NULL	NULL	-321	-364	5	-1098	-94	-94	5	NULL
2019-05-07 11:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2
2019-05-07 12:20:01	NULL	-1976	-1728	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 12:20:02	NULL	NULL	NULL	NULL	-420	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 12:20:03	-183	NULL	NULL	-347	NULL	1	-1101	NULL	NULL	1	NULL
2019-05-07 12:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-103	-94	NULL	1
2019-05-07 13:20:01	-185	-1965	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 13:20:02	NULL	NULL	-1810	-359	-368	0	-1041	-108	-93	0	1
2019-05-07 13:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 14:20:00	NULL	-1759	-1974	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 14:20:01	NULL	NULL	NULL	-348	-360	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 14:20:02	NULL	NULL	NULL	NULL	NULL	31	-1002	NULL	NULL	NULL	NULL
2019-05-07 14:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-109	NULL	NULL	NULL
2019-05-07 14:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106	33	33
2019-05-07 14:20:05	-179	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 15:20:00	-132	-1682	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 15:20:01	NULL	NULL	-1907	-366	-386	16	-1256	-106	-105	16	16
2019-05-07 15:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 16:20:00	-131	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 16:20:02	NULL	-1571	-1827	-397	-384	12	-1278	NULL	NULL	NULL	NULL
2019-05-07 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-110	-95	11	12
2019-05-07 16:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 17:20:01	-139	-1471	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 17:20:03	NULL	NULL	-1843	NULL	-377	12	NULL	NULL	NULL	NULL	NULL
2019-05-07 17:20:04	NULL	NULL	NULL	-437	NULL	NULL	-1299	-105	-88	NULL	NULL
2019-05-07 18:20:03	NULL	-1544	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 18:20:04	-148	NULL	-1806	-445	-377	11	-1290	-96	-79	11	NULL
2019-05-07 18:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11
2019-05-07 18:20:06	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 19:20:01	-122	-1619	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 19:20:02	NULL	NULL	-1746	-419	-374	10	-1312	-84	-79	10	NULL
2019-05-07 19:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10
2019-05-07 19:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 20:20:01	-104	-1381	-1659	-408	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 20:20:02	NULL	NULL	NULL	NULL	-611	18	-1328	-84	-74	NULL	NULL
2019-05-07 20:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	18	18
2019-05-07 20:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 21:20:00	NULL	-1261	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 21:20:02	-77	NULL	-1560	NULL	-634	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 21:20:04	NULL	NULL	NULL	-349	NULL	37	-1281	-81	-59	42	42
2019-05-07 22:20:00	-76	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 22:20:02	NULL	-1027	-1450	-291	-599	44	-1274	-74	-57	NULL	NULL
2019-05-07 22:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 22:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	44
2019-05-07 22:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	44	NULL
2019-05-07 23:20:01	-68	-830	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 23:20:03	NULL	NULL	-1300	-268	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 23:20:04	NULL	NULL	NULL	NULL	-584	54	-1273	NULL	NULL	NULL	NULL
2019-05-07 23:20:06	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-70	-50	54	54
2019-05-07 23:20:07	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 00:20:01	NULL	-803	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 00:20:02	-67	NULL	-1162	-225	-575	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 00:20:04	NULL	NULL	NULL	NULL	NULL	54	-1277	-65	-50	54	54
2019-05-08 01:20:03	-67	-801	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 01:20:04	NULL	NULL	NULL	NULL	-574	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 01:20:05	NULL	NULL	-1081	-196	NULL	54	-1278	NULL	NULL	NULL	NULL
2019-05-08 01:20:06	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-60	NULL	NULL	NULL
2019-05-08 01:20:07	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-51	54	54
2019-05-08 03:20:01	NULL	-784	-1043	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 03:20:02	-54	NULL	NULL	-200	-571	54	-1278	-60	-51	54	54
2019-05-08 04:20:00	NULL	-773	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 04:20:01	-51	NULL	-1015	-189	-576	54	-1278	-58	-51	54	54
2019-05-08 05:20:00	NULL	-768	-990	-188	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 05:20:01	NULL	NULL	NULL	NULL	-576	54	-1278	-59	-51	54	54
2019-05-08 05:20:05	-52	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 06:20:00	NULL	-770	-974	-181	-576	55	-1278	-61	-51	NULL	NULL
2019-05-08 06:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	55	55
2019-05-08 06:20:05	-52	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 07:20:00	NULL	-770	-970	-182	-580	55	-1278	-61	-51	NULL	NULL
2019-05-08 07:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	55	55
2019-05-08 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 07:20:05	-52	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 08:20:00	-52	-802	-973	NULL	-580	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 08:20:01	NULL	NULL	NULL	-186	NULL	55	-1278	-61	-55	55	55
2019-05-08 09:20:00	-53	-858	-1016	-195	-586	38	-1279	NULL	NULL	NULL	NULL
2019-05-08 09:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-66	-59	55	38
2019-05-08 10:20:00	NULL	-971	-1071	-203	-602	NULL	NULL	-68	NULL	NULL	NULL
2019-05-08 10:20:01	NULL	NULL	NULL	NULL	NULL	34	-1281	NULL	-62	NULL	NULL
2019-05-08 11:20:01	NULL	-1050	-1120	-215	-619	24	-1283	-78	-66	29	29
2019-05-08 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 11:20:05	-90	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 12:20:00	-104	NULL	-1214	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 12:20:01	NULL	-1150	NULL	-228	-651	22	-1289	-83	-69	22	22
2019-05-08 13:20:00	NULL	-1078	-1292	-229	-655	42	-1488	NULL	NULL	NULL	NULL
2019-05-08 13:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-88	-72	42	42
2019-05-08 13:20:05	-90	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 14:20:00	-100	-917	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 14:20:01	NULL	NULL	-1426	-231	-612	37	-1386	-83	-58	37	37
2019-05-08 15:20:00	NULL	-1176	-1361	-132	-614	39	-1415	-78	-67	39	NULL
2019-05-08 15:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	45
2019-05-08 15:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 15:20:05	-103	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 16:20:00	NULL	-1258	-1390	-185	-612	43	-1422	-80	NULL	NULL	NULL
2019-05-08 16:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-60	43	43
2019-05-08 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 16:20:05	-120	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 17:20:00	NULL	-1308	-1347	-171	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 17:20:01	-127	NULL	NULL	NULL	-600	57	-1431	-88	-52	NULL	NULL
2019-05-08 18:20:00	NULL	-1181	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 18:20:01	NULL	NULL	-1274	-141	-619	70	-1572	-82	-53	70	70
2019-05-08 18:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 18:20:05	-122	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 19:20:00	NULL	NULL	NULL	-150	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 19:20:01	-106	-1132	-1194	NULL	-623	73	-1487	-76	-53	73	83
2019-05-08 20:20:00	-81	-977	-1165	-162	-605	83	-1488	NULL	NULL	NULL	NULL
2019-05-08 20:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-66	-45	83	84
2019-05-08 21:20:00	NULL	-783	-1078	-131	-569	89	-1368	-65	-34	NULL	NULL
2019-05-08 21:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	89	89
2019-05-08 21:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 21:20:05	-25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 22:20:00	NULL	-489	-965	-163	-511	106	-1364	-49	-27	NULL	NULL
2019-05-08 22:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	106	NULL
2019-05-08 22:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	106
2019-05-08 22:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 22:20:05	-24	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 23:20:00	NULL	-136	-850	-86	-487	105	-1370	NULL	NULL	NULL	NULL
2019-05-08 23:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-38	-21	105	105
2019-05-08 23:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 23:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 23:20:05	-23	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 00:20:00	-21	-31	-778	-41	-479	103	-1372	-33	-20	NULL	NULL
2019-05-09 00:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	103	103
2019-05-09 01:20:01	-21	16	-739	NULL	-467	NULL	NULL	-30	-16	NULL	NULL
2019-05-09 01:20:02	NULL	NULL	NULL	-23	NULL	92	-1379	NULL	NULL	92	92
2019-05-09 02:20:00	NULL	NULL	NULL	-54	-464	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 02:20:01	-22	35	-707	NULL	NULL	92	-1380	-28	-16	92	92
2019-05-09 03:20:00	-21	59	-686	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 03:20:01	NULL	NULL	NULL	-49	-464	92	-1382	-28	-16	92	92
2019-05-09 04:20:00	NULL	85	-638	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 04:20:01	-21	NULL	NULL	-52	-464	92	-1382	-28	-16	92	92
2019-05-09 05:20:00	NULL	NULL	NULL	-52	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 05:20:01	-21	100	-600	NULL	-464	92	-1382	-23	-16	92	92
2019-05-09 06:20:00	NULL	110	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 06:20:01	-21	NULL	-589	-52	-464	92	-1382	-23	-16	92	92
2019-05-09 07:20:00	NULL	135	-586	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 07:20:01	-20	NULL	NULL	-53	-464	92	-1382	-23	-16	92	92
2019-05-09 08:20:00	NULL	134	-585	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 08:20:01	-20	NULL	NULL	-52	-464	92	-1388	-23	-16	NULL	NULL
2019-05-09 09:20:00	NULL	128	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 09:20:01	-20	NULL	-587	-56	-464	92	-1388	-24	-16	NULL	NULL
2019-05-09 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	92	92
2019-05-09 10:20:00	NULL	106	-604	-62	-464	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 10:20:01	NULL	NULL	NULL	NULL	NULL	91	-1394	-24	-17	91	NULL
2019-05-09 10:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 10:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	91
2019-05-09 10:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 10:20:05	-21	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 11:20:00	NULL	84	-630	-64	-465	91	-1394	-25	-18	91	NULL
2019-05-09 11:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	91
2019-05-09 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 11:20:05	-27	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 12:20:00	NULL	60	-655	-99	-468	91	-1519	NULL	NULL	NULL	NULL
2019-05-09 12:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-25	-22	91	91
2019-05-09 12:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 12:20:05	-24	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 13:20:00	-18	20	-726	-105	-432	NULL	-1616	NULL	NULL	NULL	NULL
2019-05-09 13:20:01	NULL	NULL	NULL	NULL	NULL	91	NULL	-25	-23	91	91
2019-05-09 14:20:00	43	141	-830	-119	-356	118	-1533	-19	-15	NULL	NULL
2019-05-09 14:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	118	118
2019-05-09 14:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 15:20:00	59	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 15:20:01	NULL	353	-925	-157	-338	118	-1542	-12	-16	NULL	NULL
2019-05-09 16:20:00	NULL	598	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 16:20:01	NULL	NULL	-958	-84	-319	134	-1530	1	-10	134	134
2019-05-09 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 16:20:05	83	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 17:20:00	NULL	762	-741	-46	-295	137	-1563	NULL	NULL	NULL	NULL
2019-05-09 17:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10	3	134	137
2019-05-09 17:20:05	100	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 18:20:00	NULL	820	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 18:20:01	112	NULL	-601	-37	-286	145	-1560	19	12	145	145
2019-05-09 19:20:00	NULL	868	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 19:20:01	123	NULL	-488	-8	-270	142	-1559	25	12	142	142
2019-05-09 20:20:00	131	1006	NULL	-64	NULL	161	-1569	NULL	NULL	NULL	NULL
2019-05-09 20:20:01	NULL	NULL	-455	NULL	-248	NULL	NULL	31	16	161	161
2019-05-09 21:20:00	153	1071	-452	-34	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 21:20:01	NULL	NULL	NULL	NULL	-224	167	-1502	41	15	167	167
2019-05-09 22:20:00	NULL	NULL	-321	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 22:20:01	162	1234	NULL	-18	-193	173	-1489	46	17	173	173
2019-05-09 23:20:00	NULL	1429	-139	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 23:20:01	164	NULL	NULL	13	-168	174	-1489	50	19	174	NULL
2019-05-10 00:20:01	162	1350	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 00:20:02	NULL	NULL	30	53	-178	174	-1490	58	21	175	175
2019-05-10 01:20:00	162	1330	64	85	-176	175	-1490	62	21	175	NULL
2019-05-10 01:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	175
2019-05-10 02:20:00	NULL	1370	85	91	-174	173	-1490	67	22	NULL	NULL
2019-05-10 02:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	173	173
2019-05-10 02:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 02:20:05	162	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 03:20:00	NULL	1359	NULL	NULL	-179	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 03:20:01	162	NULL	111	93	NULL	171	-1490	68	22	171	171
2019-05-10 04:20:00	162	1362	151	NULL	-179	171	-1490	NULL	NULL	NULL	NULL
2019-05-10 04:20:01	NULL	NULL	NULL	62	NULL	NULL	NULL	68	22	171	171
2019-05-10 05:20:00	NULL	1375	166	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 05:20:01	162	NULL	NULL	63	-179	171	-1490	69	24	171	171
2019-05-10 06:20:00	162	1379	172	62	NULL	171	-1490	NULL	NULL	NULL	NULL
2019-05-10 07:20:00	NULL	1379	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 07:20:01	NULL	NULL	178	59	-181	171	-1490	69	24	171	NULL
2019-05-10 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	171
2019-05-10 07:20:05	162	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 08:20:00	162	1379	177	59	-182	171	-1494	69	24	NULL	NULL
2019-05-10 08:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	171	171
2019-05-10 09:20:00	162	1377	176	54	-182	NULL	-1496	NULL	NULL	NULL	NULL
2019-05-10 09:20:01	NULL	NULL	NULL	NULL	NULL	171	NULL	69	24	171	171
2019-05-10 10:20:00	162	1371	176	54	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 10:20:01	NULL	NULL	NULL	NULL	-182	171	-1500	69	24	171	171
2019-05-10 11:20:00	NULL	1351	168	56	-182	171	-1626	69	24	NULL	NULL
2019-05-10 11:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	171	171
2019-05-10 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 11:20:05	161	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 12:20:00	161	1320	NULL	57	-185	NULL	-1658	NULL	NULL	NULL	NULL
